source_id,country,site,lat,long,area_type,insecticide_control,control_type,month_start,month_end,year_start,year_end,season_given,season_calc,species,assi,id_1,id_2,biology_sampling_1,biology_sampling_2,biology_sampling_3,biology_sampling_n,parity_n,parity_total,parity_percent,daily_survival_rate_percent,fecundity,gonotrophic_cycle_days,infection_sampling_1,infection_sampling_2,infection_sampling_3,infection_sampling_n,sr_dissection_n,sr_dissection_total,sr_dissection_percent,sr_csp_n,sr_csp_pf_n,sr_csp_pv_n,sr_csp_pv_210_n,sr_csp_pv_247_n,sr_csp_pm_n,sr_csp_po_n,sr_csp_total,sr_csp_percent,sr_csp_pf_percent,sr_csp_pv_percent,sr_csp_pv_210_percent,sr_csp_pv_247_percent,sr_csp_pm_percent,sr_csp_po_percent,oocyst_n,oocyst_total,oocyst_percent,eir,eir_period,ext_incubation_period_days,indoor_hbr_sampling,indoor_hbr,outdoor_hbr_sampling,outdoor_hbr,combined_hbr_sampling_1,combined_hbr_sampling_2,combined_hbr_sampling_3,combined_hbr_sampling_n,combined_hbr,hbr_unit,indoor_host_sampling,indoor_host_n,indoor_host_total,indoor_host,outdoor_host_sampling,outdoor_host_n,outdoor_host_total,outdoor_host,combined_host_sampling_1,combined_host_sampling_2,combined_host_sampling_3,combined_host_sampling_n,combined_host_n,combined_host_total,combined_host,host_unit,other_host_sampling_1,other_host_sampling_2,other_host_sampling_3,other_host_sampling_n,other_host_n,other_host_total,other_host,other_host_unit,indoor_number_sampling_nights_biting,indoor_biting_sampling,indoor_biting_n,indoor_biting_total,indoor_biting,outdoor_number_sampling_nights_biting,outdoor_biting_sampling,outdoor_biting_n,outdoor_biting_total,outdoor_biting,indoor_outdoor_biting_units,indoor_number_sampling_nights_biting_activity,indoor_1830_2130,indoor_2130_0030,indoor_0030_0330,indoor_0330_0630,outdoor_number_sampling_nights_biting_activity,outdoor_1830_2130,outdoor_2130_0030,outdoor_0030_0330,outdoor_0330_0630,combined_number_sampling_nights_biting_activity,combined_1830_2130,combined_2130_0030,combined_0030_0330,combined_0330_0630,indoor_resting_sampling,indoor_unfed,indoor_fed,indoor_gravid,indoor_total,outdoor_resting_sampling,outdoor_unfed,outdoor_fed,outdoor_gravid,outdoor_total,other_resting_sampling,other_unfed,other_fed,other_gravid,other_total,resting_unit,citation,pubmed_id
9060,Sri Lanka,Trincomalee District ,8.5778,81.2289,polygon large,,,6,6,2010,2012,,,Anopheles tessellatus complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,4,WinExit,,,,1,RO (ani-shelter),,,,38,count,"Gunathilaka, N., Hapugoda, M., Abeyewickreme, W. and Wickremasinghe, R. (2015). Entomological Investigations on Malaria Vectors in Some War-Torn Areas in the Trincomalee District of Sri Lanka after Settlement of 30-Year Civil DisturbanceMalaria Research and Treatment,1û11. ",25789195
9060,Sri Lanka,Trincomalee District ,8.5778,81.2289,polygon large,,,6,6,2010,2012,,,Anopheles vagus complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,473,WinExit,,,,195,RO (ani-shelter),,,,1087,count,"Gunathilaka, N., Hapugoda, M., Abeyewickreme, W. and Wickremasinghe, R. (2015). Entomological Investigations on Malaria Vectors in Some War-Torn Areas in the Trincomalee District of Sri Lanka after Settlement of 30-Year Civil DisturbanceMalaria Research and Treatment,1û11. ",25789195
9060,Sri Lanka,Trincomalee District ,8.5778,81.2289,polygon large,,,6,6,2010,2012,,,Anopheles varuna complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,30,WinExit,,,,15,RO (ani-shelter),,,,79,count,"Gunathilaka, N., Hapugoda, M., Abeyewickreme, W. and Wickremasinghe, R. (2015). Entomological Investigations on Malaria Vectors in Some War-Torn Areas in the Trincomalee District of Sri Lanka after Settlement of 30-Year Civil DisturbanceMalaria Research and Treatment,1û11. ",25789195
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles annularis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,1,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles barbirostris complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,114,WinExit,,,,5,RO (ani-shelter),,,,470,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles barbumbrosus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,101,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles jamesii complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,0,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles karwari complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,0,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles maculatus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,3,WinExit,,,,0,RO (ani-shelter),,,,0,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles nigerrimus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,55,WinExit,,,,12,RO (ani-shelter),,,,438,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles pallidus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,38,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles peditaeniatus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,5,RO (ani-shelter),,,,661,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles pseudojamesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,0,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles subpictus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,9854,WinExit,,,,1792,RO (ani-shelter),,,,11170,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles tessellatus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,2,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles vagus complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,1,WinExit,,,,3,RO (ani-shelter),,,,16,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9060,Sri Lanka,Mannar District,8.8667,80.0667,polygon large,,,6,7,2010,2012,,,Anopheles varuna complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0,WinExit,,,,0,RO (ani-shelter),,,,2,count,"Gunathilaka, N., Hapugoda, M., Wickremasinghe, R. and Abeyewickreme, W. (2019). A Comprehensive Analysis on Abundance, Distribution, and Bionomics of Potential Malaria Vectors in Mannar District of Sri Lanka. Malaria Research and Treatment, 2019:1û13.",30992745
9061,Afghanistan,Haja Sourma in Herat province,,,,,,8,8,2011,2011,,,Anopheles hyrcanus complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,70,RO (ani-shelter),,,,30,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Afghanistan,Pol-e tar-acheh in Nangarhar province,,,,,,8,8,2011,2011,,,Anopheles stephensi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,55,,,,,,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Afghanistan,Ali khan in Nangarhar province,,,,,,8,8,2011,2011,,,Anopheles stephensi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,55,,,,,,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Afghanistan,Darewazer in Badakhshan province,,,,,,8,8,2011,2011,,,Anopheles superpictus complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,24,RO (ani-shelter),,,,39,HRI,,,,37,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Afghanistan,Gerghiz in Kunduz province,,,,,,8,8,2011,2011,,,Anopheles superpictus complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,80,,,,,,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Iran,Chabahar province (Owraki and Baloch-adam),,,,,,8,8,2011,2011,,,Anopheles stephensi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,379,,,,,,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Iran,Chabahar province (Owraki and Baloch-adam),,,,,,8,8,2011,2011,,,Anopheles fluviatilis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,11,,,,,,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Iran,Chabahar province (Owraki and Baloch-adam),,,,,,8,8,2011,2011,,,Anopheles culicifacies complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,6,,,,,,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9061,Iran,Chabahar province (Owraki and Baloch-adam),,,,,,8,8,2011,2011,,,Anopheles sergentii complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,4,,,,,,,,,,,count,"Hoosh-Deghati, H., Dinparast-Djadid, N., Moin-Vaziri, V., Atta, H., Raz, A.A., Seyyed-Tabaei, S.J., Maleki-Ravasan, N., Alipour, H., Zakeri, S. and Azar-Gashb, E. (2017). Composition of Anopheles species collected from selected malarious areas of Afghanistan and Iran. Journal of Arthropod-Borne Diseases, 11(3):354û62.",29322052
9062,India,"Odisha State (Narayanpatna community health centre, Kumbhari sub-centre)",18.8794,83.1684,polygon large,,,,,2013,2013,,,Anopheles culicifacies complex,,?,,HRI,RO (pit),ILT,t,,97,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,RO (pit),ILT,t,,55,15,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,2.7,RO (pit),,,,0.06,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Jogipaluru sub-centre)",18.8794,83.1684,polygon large,,,,,2013,2013,,,Anopheles culicifacies complex,,?,,HRI,RO (pit),ILT,t,,119,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,RO (pit),ILT,t,,76,8,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,3.3,RO (pit),,,,0.1,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Kumbhari sub-centre)",18.8794,83.1684,polygon large,t,IRS,,,2013,2013,,,Anopheles culicifacies complex,,?,,HRI,RO (pit),ILT,t,,115,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,2.4,RO (pit),,,,0.05,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Jogipaluru sub-centre)",18.8794,83.1684,polygon large,t,IRS,,,2013,2013,,,Anopheles culicifacies complex,,?,,HRI,RO (pit),ILT,t,,154,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,3.2,RO (pit),,,,0.21,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Kumbhari sub-centre)",18.8794,83.1684,polygon large,t,IRS,,,2013,2014,,,Anopheles culicifacies complex,,?,,HRI,RO (pit),ILT,t,,67,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,RO (pit),ILT,t,,91,8,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0.6,RO (pit),,,,0.07,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Jogipaluru sub-centre)",18.8794,83.1684,polygon large,t,IRS,,,2013,2014,,,Anopheles culicifacies complex,,?,,HRI,RO (pit),ILT,t,,71,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,RO (pit),ILT,t,,104,11,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0.6,RO (pit),,,,0.05,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Kumbhari sub-centre)",18.8794,83.1684,polygon large,,,,,2013,2013,,,Anopheles fluviatilis complex,,?,,HRI,RO (pit),ILT,t,,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0.17,RO (pit),,,,0.06,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Jogipaluru sub-centre)",18.8794,83.1684,polygon large,,,,,2013,2013,,,Anopheles fluviatilis complex,,?,,HRI,RO (pit),ILT,t,,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,0.18,RO (pit),,,,0.7,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Kumbhari sub-centre)",18.8794,83.1684,polygon large,t,IRS,,,2013,2013,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO (pit),,,,0.09,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
9062,India,"Odisha State (Narayanpatna community health centre, Jogipaluru sub-centre)",18.8794,83.1684,polygon large,t,IRS,,,2013,2013,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO (pit),,,,0.28,,,,,,Per man hour,"Kasinathan, G., Sahu, S.S., Nallan, K., Tharmalingam, V., Swaminathan, S., Behera, K.P., Pradhan, M.M. and Purusothaman, J. (2019). Comparative efficacy of two rounds of indoor residual spraying of DDT 75% @ 1g/m 2 with that of DDT 50% @ 1g/m 2 against the malaria vectors in India. Acta Tropica, 194:123û34.",30943380
